File Name,Dimensions,File Size (MB),Aspect Ratio,Breeds,T Tokens Prompt,T Tokens Completition,T Tokens Total,V Tokens Prompt,V Tokens Completition,V Tokens Total
@mensweardog9.jpg,"(1648, 1649)",0.5698909759521484,0.9993935718617344,"Shiba Inu, Akita Inu, Jindo Dog",153,13,166,791,117,908
@norbertthedog0.jpg,"(2424, 1617)",0.5209999084472656,1.4990723562152133,"Maltese, Bichon Frise, Havanese",236,13,249,1131,200,1331
@norbertthedog1.jpg,"(500, 500)",0.0305452346801757,1.0,"Maltese, Shih Tzu, Bichon Frise",201,14,215,281,165,446
@norbertthedog10.jpg,"(900, 900)",0.0849113464355468,1.0,"Pomeranian, Bichon Frise, Maltese",158,13,171,791,122,913
@norbertthedog11.jpg,"(2500, 2500)",0.6308832168579102,1.0,"Shih Tzu, Maltese, Lhasa Apso",256,14,270,791,220,1011
@norbertthedog2.jpg,"(992, 558)",0.0631866455078125,1.7777777777777777,Error,54,1,55,791,18,809
@norbertthedog3.jpg,"(589, 582)",0.0329551696777343,1.0120274914089349,"Shih Tzu, Maltese, Havanese",203,12,215,791,167,958
@norbertthedog4.jpg,"(1600, 900)",0.1501283645629882,1.7777777777777777,"Maltese, Shih Tzu, Bichon Frise",273,14,287,1131,237,1368
@norbertthedog5.jpg,"(480, 480)",0.0236568450927734,1.0,Error,49,1,50,281,13,294
@norbertthedog6.jpg,"(900, 900)",0.1082525253295898,1.0,"Maltese, Bichon Frise, Shih Tzu",293,14,307,791,257,1048
@norbertthedog7.jpg,"(2500, 3750)",0.9774188995361328,0.6666666666666666,Error,48,1,49,1131,12,1143
@norbertthedog8.jpg,"(2048, 2048)",0.5154619216918945,1.0,"Shih Tzu, Maltese, Pomeranian",152,12,164,791,116,907
@norbertthedog9.jpg,"(1200, 600)",0.0994625091552734,2.0,"Maltese, Bichon Frise, Havanese",253,13,266,1131,217,1348
@pavlovthecorgi0.jpg,"(168, 300)",0.007843017578125,0.56,"Pembroke Welsh Corgi, Cardigan Welsh Corgi, Shetland Sheepdog",152,20,172,281,116,397
@pavlovthecorgi10.jpg,"(201, 251)",0.0147027969360351,0.8007968127490039,"Pembroke Welsh Corgi, Cardigan Welsh Corgi, Shetland Sheepdog",227,20,247,281,191,472
@pavlovthecorgi11.jpg,"(400, 400)",0.0236444473266601,1.0,Error,47,1,48,281,11,292
@pavlovthecorgi2.jpg,"(168, 300)",0.0096511840820312,0.56,"Pembroke Welsh Corgi, Cardigan Welsh Corgi, Corgi Mix",226,19,245,281,190,471
@pavlovthecorgi3.jpg,"(168, 300)",0.0086698532104492,0.56,Error,57,1,58,281,21,302
@pavlovthecorgi4.jpg,"(168, 300)",0.0188198089599609,0.56,Error,55,1,56,281,19,300
@pavlovthecorgi5.jpg,"(168, 300)",0.013005256652832,0.56,Error,57,1,58,281,21,302
@pavlovthecorgi6.jpg,"(168, 300)",0.0097646713256835,0.56,"Pembroke Welsh Corgi, Cardigan Welsh Corgi, Shetland Sheepdog",191,20,211,281,155,436
@pavlovthecorgi7.jpg,"(201, 251)",0.0089330673217773,0.8007968127490039,Error,67,1,68,281,31,312
@pavlovthecorgi8.jpg,"(168, 300)",0.0128412246704101,0.56,Error,49,1,50,281,13,294
@pavlovthecorgi9.jpg,"(225, 225)",0.0085096359252929,1.0,"Pembroke Welsh Corgi, Cardigan Welsh Corgi",155,14,169,281,119,400
@pipperontour0.jpg,"(1080, 1080)",0.3174190521240234,1.0,"Jack Russell Terrier, Smooth Fox Terrier, Rat Terrier",219,13,232,791,183,974
@pipperontour1.jpg,"(1600, 1066)",0.2029981613159179,1.50093808630394,"Labrador Retriever, German Shepherd, Golden Retriever",153,13,166,1131,117,1248
@pipperontour10.jpg,"(1000, 1000)",0.2278213500976562,1.0,"Jack Russell Terrier, Rat Terrier, Chihuahua Mix",209,14,223,791,173,964
@pipperontour11.jpg,"(1000, 1000)",0.1956911087036132,1.0,"Jack Russell Terrier, Rat Terrier, Parson Russell Terrier",193,14,207,791,157,948
@pipperontour12.jpg,"(1200, 544)",0.0480480194091796,2.2058823529411766,"Jack Russell Terrier, Rat Terrier, Beagle",227,11,238,1131,191,1322
@pipperontour2.jpg,"(702, 460)",0.0486049652099609,1.5260869565217392,Error,58,1,59,451,22,473
@pipperontour4.jpg,"(224, 224)",0.0081682205200195,1.0,Error,57,1,58,281,21,302
@pipperontour5.jpg,"(300, 168)",0.0085706710815429,1.7857142857142858,Error,55,1,56,281,19,300
@pipperontour6.jpg,"(1440, 1080)",0.2998437881469726,1.3333333333333333,"Jack Russell Terrier, Rat Terrier, Fox Terrier (Smooth)",188,15,203,791,152,943
@pipperontour7.jpg,"(980, 980)",0.3408193588256836,1.0,"Jack Russell Terrier, Rat Terrier, Fox Terrier (Smooth)",179,15,194,791,143,934
@pipperontour8.jpg,"(291, 240)",0.0212345123291015,1.2125,Error,52,1,53,281,16,297
@pipperontour9.jpg,"(259, 194)",0.0064620971679687,1.3350515463917525,Error,49,1,50,281,13,294
@popeyethefoodie0.jpg,"(259, 194)",0.0085182189941406,1.3350515463917525,Error,57,1,58,281,21,302
@popeyethefoodie1.jpg,"(201, 251)",0.0135812759399414,0.8007968127490039,"Shih Tzu, Yorkshire Terrier, Maltese",219,12,231,281,183,464
@popeyethefoodie10.jpg,"(2048, 2048)",0.5229387283325195,1.0,"Maltipoo, Bichon Frise, Havanese",222,14,236,791,186,977
@popeyethefoodie11.jpg,"(224, 224)",0.0126304626464843,1.0,Error,49,1,50,281,13,294
@popeyethefoodie12.jpg,"(1913, 1913)",0.3334617614746094,1.0,"Yorkshire Terrier, Maltipoo, Shih Tzu",198,14,212,791,162,953
@popeyethefoodie13.jpg,"(201, 250)",0.0104427337646484,0.804,"Yorkshire Terrier, Silky Terrier, Toy Poodle",269,13,282,281,233,514
@popeyethefoodie14.jpg,"(2048, 2048)",0.505335807800293,1.0,"Maltese, Bichon Frise, Maltipoo",218,14,232,791,182,973
@popeyethefoodie2.jpg,"(634, 634)",0.0731058120727539,1.0,"Yorkshire Terrier, Silky Terrier, mixed breed",115,12,127,791,79,870
@popeyethefoodie3.jpg,"(300, 168)",0.0118646621704101,1.7857142857142858,Error,48,1,49,281,12,293
@popeyethefoodie4.jpg,"(201, 251)",0.0108861923217773,0.8007968127490039,"Maltese, Bichon Frise, Maltipoo",182,14,196,281,146,427
@popeyethefoodie5.jpg,"(596, 335)",0.0353899002075195,1.7791044776119402,"Shih Tzu, Lhasa Apso, Mixed Breed",217,13,230,451,181,632
@popeyethefoodie6.jpg,"(960, 1200)",0.1684675216674804,0.8,"Yorkshire Terrier (Yorkie), Shih Tzu, Lhasa Apso",218,18,236,791,182,973
@popeyethefoodie7.jpg,"(1460, 1632)",0.1497049331665039,0.8946078431372549,Error,46,1,47,791,10,801
@popeyethefoodie8.jpg,"(1775, 1775)",0.5120067596435547,1.0,"Yorkshire Terrier (Yorkie), Maltese, Morkie",230,15,245,791,194,985
@popeyethefoodie9.jpg,"(736, 736)",0.1239452362060546,1.0,Error,54,1,55,791,18,809
@ppteamaria11.jpg,"(1080, 1080)",0.1675310134887695,1.0,"Dachshund, Basset Hound, Beagle",228,12,240,791,192,983
@ppteamaria13.jpg,"(1200, 1056)",0.1648550033569336,1.1363636363636365,"Dachshund, Basset Hound, Beagle",236,12,248,791,200,991
@ppteamaria2.jpg,"(201, 251)",0.006052017211914,0.8007968127490039,Error,59,1,60,281,23,304
@ppteamaria4.jpg,"(225, 225)",0.0122509002685546,1.0,"Dachshund, Miniature Pinscher, Doberman Pinscher",216,14,230,281,180,461
@ppteamaria5.jpg,"(168, 300)",0.0053424835205078,0.56,Error,49,1,50,281,13,294
@ppteamaria8.jpg,"(200, 200)",0.0079526901245117,1.0,"Dachshund, Coonhound, Vizsla",157,12,169,281,121,402
@ppteamaria9.jpg,"(2048, 1386)",0.2735958099365234,1.4776334776334776,"Dachshund, Basset Hound, Beagle",205,12,217,1131,169,1300
@ppteamkler0.jpg,"(201, 251)",0.0088052749633789,0.8007968127490039,"Dachshund, Basset Hound, Beagle",184,12,196,281,148,429
@ppteamkler1.jpg,"(225, 225)",0.0119247436523437,1.0,Dachshund,88,4,92,281,52,333
@ppteamkler10.jpg,"(400, 400)",0.0215721130371093,1.0,"Doberman Pinscher, Rottweiler, Beauceron",160,13,173,281,124,405
@ppteamkler11.jpg,"(275, 183)",0.0116186141967773,1.5027322404371584,Dachshunds,158,4,162,281,122,403
@ppteamkler2.jpg,"(228, 221)",0.0189428329467773,1.0316742081447965,Error,49,1,50,281,13,294
@ppteamkler3.jpg,"(225, 225)",0.0178661346435546,1.0,"Dachshund, Miniature Pinscher, Beagle",259,12,271,281,223,504
@ppteamkler4.jpg,"(1080, 1080)",0.3741092681884765,1.0,"Dachshund, Miniature Pinscher, Black and Tan Coonhound, Manchester Terrier",266,20,286,791,230,1021
@ppteamkler5.jpg,"(228, 221)",0.0189704895019531,1.0316742081447965,Error,77,1,78,281,41,322
@ppteamkler6.jpg,"(225, 225)",0.012547492980957,1.0,"Dachshunds, Miniature Pinscher, Beagle, Basset Hound",270,17,287,281,234,515
@ppteamkler7.jpg,"(236, 176)",0.0066938400268554,1.3409090909090908,"Dachshund, Miniature Dachshund, Dachshund mix",232,17,249,281,196,477
@ppteamkler8.jpg,"(225, 225)",0.0223903656005859,1.0,Error,49,1,50,281,13,294
@ppteamkler9.jpg,"(259, 194)",0.0101232528686523,1.3350515463917525,"Dachshund, Basset Hounds, miniature Dachshunds",128,15,143,281,92,373
@reagandoodle0.jpg,"(1080, 1080)",0.2105588912963867,1.0,"Labradoodle, Goldendoodle, Cockapoo",236,11,247,791,200,991
@reagandoodle1.jpg,"(1600, 900)",0.2345914840698242,1.7777777777777777,"Labradoodle, Goldendoodle, Irish Setter",228,10,238,1131,192,1323
@reagandoodle10.jpg,"(480, 360)",0.0253276824951171,1.3333333333333333,Error,48,1,49,281,12,293
@reagandoodle2.jpg,"(600, 600)",0.0667314529418945,1.0,Error,57,1,58,791,21,812
@reagandoodle3.jpg,"(600, 600)",0.0509090423583984,1.0,"Australian Labradoodle, Goldendoodle, Irish Setter",193,11,204,791,157,948
@reagandoodle4.jpg,"(740, 740)",0.0963201522827148,1.0,"Labradoodle, Labrador Retriever, Poodle, Goldendoodle, Golden Retriever, Irish Setter",208,23,231,791,172,963
@reagandoodle5.jpg,"(750, 750)",0.0871210098266601,1.0,"Labradoodle, Goldendoodle, Cockapoo",193,11,204,791,157,948
@reagandoodle6.jpg,"(600, 600)",0.0823917388916015,1.0,"Labradoodle, Goldendoodle, Cockapoo",160,11,171,791,124,915
@reagandoodle7.jpg,"(600, 600)",0.0547008514404296,1.0,"Cavalier King Charles Spaniel, Cocker Spaniel, Cocker Spaniel/Cavalier King Charles Spaniel mix",187,25,212,791,151,942
@reagandoodle8.jpg,"(1080, 1080)",0.1854228973388672,1.0,"Labradoodle, Goldendoodle, Cockapoo",244,11,255,791,208,999
@reagandoodle9.jpg,"(1200, 630)",0.0968751907348632,1.9047619047619049,"Cavalier King Charles Spaniel, Cocker Spaniel, Cockapoo",157,16,173,1131,121,1252
@rocco_roni0.jpg,"(168, 300)",0.0077056884765625,0.56,Error,56,1,57,281,20,301
@rocco_roni1.jpg,"(1200, 1200)",0.1717147827148437,1.0,"Old English Sheepdog, Bearded Collie, Polish Lowland Sheepdog",130,15,145,791,94,885
@rocco_roni10.jpg,"(224, 225)",0.0079908370971679,0.9955555555555556,Error,49,1,50,281,13,294
@rocco_roni11.jpg,"(1638, 2048)",0.3931894302368164,0.7998046875,Error,57,1,58,791,21,812
@rocco_roni2.jpg,"(400, 400)",0.0215654373168945,1.0,"Old English Sheepdog, Bearded Collie, Polish Lowland Sheepdog",185,15,200,281,149,430
@rocco_roni3.jpg,"(960, 960)",0.0554065704345703,1.0,"Old English Sheepdog, Bearded Collie, Sheepadoodle",263,13,276,791,227,1018
@rocco_roni4.jpg,"(225, 225)",0.010232925415039,1.0,"Old English Sheepdog, Bearded Collie, Polish Lowland Sheepdog",203,15,218,281,167,448
@rocco_roni5.jpg,"(1024, 576)",0.0362367630004882,1.7777777777777777,"Old English Sheepdog, Bearded Collie, Polish Lowland Sheepdog",241,15,256,791,205,996
@rocco_roni6.jpg,"(615, 290)",0.0218524932861328,2.1206896551724137,Error,57,1,58,451,21,472
@rocco_roni7.jpg,"(768, 768)",0.0824756622314453,1.0,"Old English Sheepdog, Bearded Collie, Polish Lowland Sheepdog",316,15,331,791,280,1071
@rocco_roni8.jpg,"(1080, 1080)",0.0945692062377929,1.0,"Old English Sheepdog, Komondor, Polish Lowland Sheepdog",221,14,235,791,185,976
@rocco_roni9.jpg,"(360, 360)",0.0081815719604492,1.0,"Old English Sheepdog, Samoyed, Bichon Frise",231,14,245,281,195,476
@samsonthedood0.jpg,"(1080, 1258)",0.1524372100830078,0.8585055643879174,"Poodle, Bichon Frise, Irish Water Spaniel",208,13,221,791,172,963
@samsonthedood10.jpg,"(206, 245)",0.0073280334472656,0.8408163265306122,Error,57,1,58,281,21,302
@samsonthedood11.jpg,"(185, 272)",0.0093994140625,0.6801470588235294,"Poodle, Labradoodle, Goldendoodle",251,10,261,281,215,496
@samsonthedood12.jpg,"(700, 794)",0.0845375061035156,0.8816120906801007,"Poodle, Labradoodle, Goldendoodle",221,10,231,791,185,976
@samsonthedood2.jpg,"(280, 180)",0.0156068801879882,1.5555555555555556,Error,56,1,57,281,20,301
@samsonthedood7.jpg,"(640, 604)",0.0941429138183593,1.0596026490066226,"Labradoodle, Goldendoodle, Cockapoo",256,11,267,791,220,1011
@samsonthedood8.jpg,"(225, 225)",0.0113935470581054,1.0,"Poodle, Labradoodle, Goldendoodle",207,10,217,281,171,452
@siberianhusky_jax0.jpg,"(640, 800)",0.0382003784179687,0.8,"Siberian Husky, Alaskan Malamute, Samoyed",178,15,193,791,142,933
@siberianhusky_jax1.jpg,"(736, 736)",0.089604377746582,1.0,"Siberian Husky, Alaskan Malamute, Alaskan Klee Kai",236,17,253,791,200,991
@siberianhusky_jax10.jpg,"(461, 570)",0.0212440490722656,0.8087719298245614,"Siberian Husky, Alaskan Malamute, Samoyed",188,15,203,451,152,603
@siberianhusky_jax11.jpg,"(1241, 992)",0.1364107131958007,1.251008064516129,"Siberian Husky, Alaskan Malamute, Samoyed",167,15,182,791,131,922
@siberianhusky_jax12.jpg,"(225, 225)",0.0100822448730468,1.0,"Siberian Husky, Alaskan Malamute, Samoyed, American Eskimo Dog",214,20,234,281,178,459
@siberianhusky_jax2.jpg,"(639, 359)",0.0287809371948242,1.7799442896935933,"Siberian Husky, Alaskan Malamute, Samoyed",209,15,224,451,173,624
@siberianhusky_jax4.jpg,"(640, 640)",0.0975522994995117,1.0,"Siberian Husky, Alaskan Malamute, Samoyed, Alaskan Husky",200,20,220,791,164,955
@siberianhusky_jax5.jpg,"(463, 575)",0.0201301574707031,0.8052173913043478,"Siberian Husky, Alaskan Malamute, Samoyed",205,15,220,451,169,620
@siberianhusky_jax8.jpg,"(735, 725)",0.1433248519897461,1.013793103448276,"Siberian Husky, Alaskan Malamute, Samoyed",157,15,172,791,121,912
@siberianhusky_jax9.jpg,"(736, 920)",0.0783214569091796,0.8,"Siberian Husky, Alaskan Malamute, Samoyed",170,15,185,791,134,925
@tecuaniventura10.jpg,"(640, 640)",0.058424949645996,1.0,"Xoloitzcuintli, English Bulldog, Error",206,12,218,791,170,961
@tecuaniventura11.jpg,"(235, 214)",0.0093441009521484,1.0981308411214954,Error,49,1,50,281,13,294
@tecuaniventura12.jpg,"(1080, 1080)",0.1192989349365234,1.0,"English Bulldog, French Bulldog, Pug",196,10,206,791,160,951
@tecuaniventura13.jpg,"(1200, 1200)",0.2839679718017578,1.0,"English Bulldog, Victorian Bulldog, Olde English Bulldogge",185,14,199,791,149,940
@tecuaniventura2.jpg,"(480, 940)",0.0603618621826171,0.5106382978723404,Error,58,1,59,451,22,473
@tecuaniventura3.jpg,"(800, 800)",0.0666875839233398,1.0,"English Bulldog, Bullmastiff, Boxer",231,10,241,791,195,986
@tecuaniventura4.jpg,"(1024, 865)",0.0803384780883789,1.1838150289017342,"Bulldog, Pug, Boxer, Boston Terrier",287,14,301,791,251,1042
@tecuaniventura5.jpg,"(225, 224)",0.0095386505126953,1.0044642857142858,Error,49,1,50,281,13,294
@tecuaniventura6.jpg,"(632, 448)",0.0390758514404296,1.4107142857142858,"English Bulldog, Victorian Bulldog, Olde English Bulldogge",261,14,275,451,225,676
@tecuaniventura7.jpg,"(400, 400)",0.0166273117065429,1.0,Bulldog,112,4,116,281,76,357
@tecuaniventura8.jpg,"(1200, 656)",0.0754222869873046,1.829268292682927,English Bulldog,153,3,156,1131,117,1248
@tecuaniventura9.jpg,"(1920, 1080)",0.1807975769042968,1.7777777777777777,"English Bulldog, Pug, Boxer, French Bulldog",206,13,219,1131,170,1301
@thiswildidea0.jpg,"(736, 588)",0.0533084869384765,1.251700680272109,Error,57,1,58,791,21,812
@thiswildidea11.jpg,"(736, 920)",0.0975198745727539,0.8,Error,60,1,61,791,24,815
@thiswildidea2.jpg,"(600, 300)",0.0278644561767578,2.0,"Labrador Retriever, Vizsla, American Foxhound",219,13,232,451,183,634
@thiswildidea3.jpg,"(1280, 720)",0.1014127731323242,1.7777777777777777,Error,57,1,58,1131,21,1152
@thiswildidea4.jpg,"(1000, 1000)",0.0547857284545898,1.0,Error,54,1,55,791,18,809
@thiswildidea5.jpg,"(224, 225)",0.0107173919677734,0.9955555555555556,Error,81,1,82,281,45,326
@thiswildidea7.jpg,"(1248, 702)",0.1409597396850586,1.7777777777777777,Error,48,1,49,1131,12,1143
@thiswildidea8.jpg,"(1149, 1440)",0.1815061569213867,0.7979166666666667,"American English Coonhound, Pointer, Redbone Coonhound",255,13,268,791,219,1010
@thiswildidea9.jpg,"(1920, 1085)",0.1224603652954101,1.7695852534562213,"Vizsla, Rhodesian Ridgeback, Coonhound",122,12,134,1131,86,1217
@tikatheiggy0.jpg,"(1231, 1555)",0.1386127471923828,0.7916398713826367,"Italian Greyhound, Whippet, Chihuahua",161,11,172,791,125,916
@tikatheiggy1.jpg,"(300, 168)",0.0099725723266601,1.7857142857142858,Error,213,1,214,281,177,458
@tikatheiggy10.jpg,"(168, 299)",0.0050516128540039,0.5618729096989966,Error,49,1,50,281,13,294
@tikatheiggy12.jpg,"(275, 183)",0.0073699951171875,1.5027322404371584,Error,47,1,48,281,11,292
@tikatheiggy13.jpg,"(700, 525)",0.0362443923950195,1.3333333333333333,"Chihuahua, Italian Greyhound, Greyhound, Whippet",228,14,242,791,192,983
@tikatheiggy2.jpg,"(4000, 3000)",1.2929754257202148,1.3333333333333333,Error,151,1,152,791,115,906
@tikatheiggy3.jpg,"(640, 640)",0.0342884063720703,1.0,"Italian Greyhound, Whippet, Miniature Pinscher",188,11,199,791,152,943
@tikatheiggy5.jpg,"(4000, 4000)",1.2218408584594729,1.0,Error,155,1,156,791,119,910
@tikatheiggy6.jpg,"(640, 640)",0.0422639846801757,1.0,Error,48,1,49,791,12,803
@tikatheiggy7.jpg,"(310, 163)",0.0051136016845703,1.901840490797546,Error,57,1,58,281,21,302
@tikatheiggy8.jpg,"(1920, 2512)",0.4734869003295898,0.7643312101910829,"Italian Greyhound, Whippet, Miniature Pinscher",178,11,189,791,142,933
@tikatheiggy9.jpg,"(1080, 810)",0.094217300415039,1.3333333333333333,Error,55,1,56,791,19,810
@tinkerbellethedog1.jpg,"(4509, 3586)",0.9632492065429688,1.2573898494143894,Error,59,1,60,791,23,814
@tinkerbellethedog10.jpg,"(2367, 3550)",0.3516016006469726,0.6667605633802817,"Shih Tzu, Maltese, Havanese",199,12,211,1131,163,1294
@tinkerbellethedog11.jpg,"(2367, 3550)",0.3405189514160156,0.6667605633802817,"Shih Tzu, Lhasa Apso, Maltese",189,14,203,1131,153,1284
@tinkerbellethedog4.jpg,"(1200, 720)",0.100651741027832,1.6666666666666667,"Yorkshire Terrier, Shih Tzu, Maltese",229,13,242,1131,193,1324
@tinkerbellethedog5.jpg,"(4096, 2731)",0.5574064254760742,1.4998169168802635,"Shih Tzu, Maltese, Havanese",172,12,184,1131,136,1267
@tinkerbellethedog6.jpg,"(225, 225)",0.0114555358886718,1.0,"Shih Tzu, Maltese, Yorkshire Terrier",203,12,215,281,167,448
@toastmeetsworld0.jpg,"(415, 612)",0.0376014709472656,0.6781045751633987,"Cavalier King Charles Spaniel, Cocker Spaniel, English Toy Spaniel",216,17,233,451,180,631
@toastmeetsworld1.jpg,"(225, 224)",0.0170421600341796,1.0044642857142858,Error,46,1,47,281,10,291
@toastmeetsworld10.jpg,"(275, 183)",0.0126428604125976,1.5027322404371584,Error,91,1,92,281,55,336
@toastmeetsworld11.jpg,"(800, 541)",0.0596027374267578,1.478743068391867,"Cavalier King Charles Spaniel, Cocker Spaniel, English Toy Spaniel",167,17,184,791,131,922
@toastmeetsworld2.jpg,"(1600, 1200)",0.2324285507202148,1.3333333333333333,Cavalier King Charles Spaniel,166,7,173,791,130,921
@toastmeetsworld3.jpg,"(640, 400)",0.0417203903198242,1.6,"Cavalier King Charles Spaniel, Cocker Spaniel, English Toy Spaniel",243,17,260,451,207,658
@toastmeetsworld4.jpg,"(736, 736)",0.1120252609252929,1.0,"Cavalier King Charles Spaniel, Cocker Spaniel, English Toy Spaniel",214,17,231,791,178,969
@toastmeetsworld5.jpg,"(634, 632)",0.0668478012084961,1.0031645569620251,"Cavalier King Charles Spaniel, Cocker Spaniel, English Toy Spaniel",220,17,237,791,184,975
@toastmeetsworld6.jpg,"(186, 271)",0.0118846893310546,0.6863468634686347,Error,90,1,91,281,54,335
@toastmeetsworld9.jpg,"(750, 539)",0.03900146484375,1.391465677179963,Error,57,1,58,791,21,812
@tuckerbudzyn0.jpg,"(176, 176)",0.0049724578857421,1.0,"Golden Retriever, Labrador Retriever, Flat-Coated Retriever",206,16,222,281,170,451
@tuckerbudzyn1.jpg,"(1076, 1337)",0.2120227813720703,0.8047868362004488,"Golden Retriever, Labrador Retriever, Nova Scotia Duck Tolling Retriever",228,18,246,791,192,983
@tuckerbudzyn10.jpg,"(640, 640)",0.0466785430908203,1.0,"Golden Retriever, Labrador Retriever, Nova Scotia Duck Tolling Retriever, Chesapeake Bay Retriever",258,25,283,791,222,1013
@tuckerbudzyn11.jpg,"(960, 1200)",0.1335277557373047,0.8,"Golden Retriever, Labrador Retriever, Nova Scotia Duck Tolling Retriever",198,18,216,791,162,953
@tuckerbudzyn3.jpg,"(900, 1600)",0.1994924545288086,0.5625,"Golden Retriever, Labrador Retriever, Flat-Coated Retriever",199,16,215,1131,163,1294
@tuckerbudzyn4.jpg,"(1596, 900)",0.0540189743041992,1.7733333333333334,"Golden Retriever, Labrador Retriever, Nova Scotia Duck Tolling Retriever",186,18,204,1131,150,1281
@tuckerbudzyn5.jpg,"(900, 900)",0.0659313201904296,1.0,"Golden Retriever, Labrador Retriever, Goldendoodle",237,13,250,791,201,992
@tuckerbudzyn6.jpg,"(1440, 1800)",0.3178119659423828,0.8,"Golden Retrievers, Labrador Retriever, Nova Scotia Duck Tolling Retriever, Flat-Coated Retriever",231,24,255,791,195,986
@tuckerbudzyn7.jpg,"(640, 800)",0.0594339370727539,0.8,"Golden Retriever, Labrador Retriever, Nova Scotia Duck Tolling Retriever",216,18,234,791,180,971
@tuckerbudzyn8.jpg,"(360, 451)",0.0340156555175781,0.7982261640798226,"Golden Retriever, Labrador Retriever, English Cream Golden Retriever",221,16,237,281,185,466
@tuckerbudzyn9.jpg,"(800, 603)",0.060983657836914,1.326699834162521,"Golden Retrievers, Setter, Spaniel",184,8,192,791,148,939
@tunameltsmyheart0.jpg,"(400, 400)",0.026686668395996,1.0,Error,49,1,50,281,13,294
@tunameltsmyheart1.jpg,"(883, 883)",0.0870676040649414,1.0,"Chihuahua, Miniature Pinscher",233,9,242,791,197,988
@tunameltsmyheart10.jpg,"(2500, 3333)",0.8382587432861328,0.7500750075007501,"Chihuahua, Miniature Pinscher, Rat Terrier",203,13,216,791,167,958
@tunameltsmyheart11.jpg,"(640, 640)",0.0405359268188476,1.0,Error,43,1,44,791,7,798
@tunameltsmyheart2.jpg,"(888, 500)",0.0379486083984375,1.776,"Chihuahua, Chinese Crested, Rat Terrier",190,12,202,451,154,605
@tunameltsmyheart3.jpg,"(599, 595)",0.0464754104614257,1.0067226890756302,"Chihuahua, Miniature Pinscher",227,9,236,791,191,982
@tunameltsmyheart4.jpg,"(1080, 1080)",0.1050195693969726,1.0,"Chihuahua, Miniature Pinscher, Dachshund",210,14,224,791,174,965
@tunameltsmyheart5.jpg,"(1024, 1024)",0.2308616638183593,1.0,"Chihuahua, Miniature Pinscher, Dachshund/Chihuahua Mix (Chiweenie)",221,25,246,791,185,976
@tunameltsmyheart6.jpg,"(752, 1000)",0.1257867813110351,0.752,"Chihuahua, Dachshund, mixed breed",217,12,229,791,181,972
@tunameltsmyheart7.jpg,"(340, 340)",0.0109872817993164,1.0,"Chihuahua, Dachshund, A mix",211,12,223,281,175,456
@tunameltsmyheart8.jpg,"(667, 1000)",0.0911111831665039,0.667,"Chihuahua, Miniature Pinscher, Italian Greyhound",242,13,255,791,206,997
@tunameltsmyheart9.jpg,"(736, 736)",0.0630407333374023,1.0,Error,82,1,83,791,46,837
